t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
1.57808, 0.0622511, 0.0766168, 9.68245, 0.00213059, -0, -0.00745708, 0.00862746, 0.00561391, 0.895358, 0.445229
1.59008, 0.114925, 0.0430969, 9.7016, 0.00426119, -0.00213059, -0.00852238, 0.00867466, 0.00558591, 0.895016, 0.445915
1.60202, 0.10056, 0.129291, 9.71597, 0.00745708, -0.00213059, -0.00852238, 0.00867921, 0.00557884, 0.894652, 0.446644
1.608, 0.052674, 0.0861939, 9.71597, 0.00319589, -0, -0.010653, 0.00868376, 0.00557176, 0.894288, 0.447373
1.62001, 0.0718282, 0.095771, 9.68245, 0.00319589, -0.00639178, -0.00958767, 0.00868856, 0.00556427, 0.893901, 0.448145
1.63207, 0.0814053, 0.0622511, 9.69681, 0.00319589, -0, -0.00639178, 0.00869309, 0.00555718, 0.893536, 0.448873
1.63804, 0.110137, 0.0766168, 9.6202, 0.00426119, -0.0010653, -0.00958767, 0.00869789, 0.00554968, 0.893148, 0.449644
1.65005, 0.10056, 0.0766168, 9.75906, 0.00745708, -0.00319589, -0.00958767, 0.0087452, 0.005521, 0.892782, 0.450371
1.66202, 0.0814053, 0.0766168, 9.67766, 0.00319589, -0.0010653, -0.00745708, 0.00874943, 0.00551429, 0.892436, 0.451056
1.668, 0.0383084, 0.0574626, 9.67287, 0.00319589, -0.0010653, -0.0117183, 0.00873253, 0.00546397, 0.892047, 0.451826
1.68006, 0.0861939, 0.10056, 9.67766, 0, -0, -0.0117183, 0.00873698, 0.00545685, 0.891678, 0.452553
1.69201, 0.095771, 0.119714, 9.74949, 0.00319589, -0, -0.00958767, 0.00874142, 0.00544973, 0.891309, 0.45328
1.69808, 0.095771, 0.0670397, 9.69202, 0.00639178, -0.00213059, -0.00639178, 0.00874586, 0.00544261, 0.890939, 0.454006
1.71003, 0.0574626, 0.114925, 9.72554, 0.00426119, -0.00213059, -0.0127836, 0.00875029, 0.00543548, 0.890569, 0.454732
1.72202, 0.0383084, 0.0574626, 9.72554, 0.00639178, -0.00319589, -0.00852238, 0.00875628, 0.00542582, 0.890067, 0.455713
1.728, 0.0766168, 0.0909824, 9.73512, 0.00319589, -0, -0.00745708, 0.008762, 0.00541659, 0.889586, 0.456652
1.74002, 0.114925, 0.0383084, 9.69202, 0.0010653, -0, -0.00532648, 0.00874526, 0.00536556, 0.889148, 0.457505
1.75201, 0.0861939, 0.0814053, 9.69202, 0.00319589, -0.00319589, -0.00958767, 0.00875014, 0.00535759, 0.888731, 0.458315
1.76399, 0.124502, 0.105348, 9.72076, 0.00639178, -0.00213059, -0.00852238, 0.00879888, 0.0053255, 0.888203, 0.459336
1.77, 0.119714, 0.0861939, 9.73033, 0.00745708, -0, -0.00745708, 0.008805, 0.00531537, 0.887674, 0.460358
1.78201, 0.0335198, 0.095771, 9.74949, 0.00745708, -0, -0.00639178, 0.00879018, 0.00537073, 0.887188, 0.461294
1.78803, 0.0622511, 0.124502, 9.69681, 0, 0.00213059, -0.0117183, 0.00879481, 0.00536314, 0.886789, 0.462059
1.80009, 0.10056, 0.0766168, 9.6585, 0.00426119, 0.0010653, -0.00532648, 0.00877751, 0.00531264, 0.886368, 0.462867
1.81202, 0.114925, 0.0670397, 9.6585, 0.00319589, -0.0010653, -0.00958767, 0.00878209, 0.00530506, 0.885969, 0.463632
1.81802, 0.134079, 0.095771, 9.7016, 0.00532648, -0.00319589, -0.00745708, 0.00882911, 0.00527522, 0.885568, 0.464396
1.83002, 0.0287313, 0.105348, 9.67287, 0.00639178, -0.0010653, -0.00958767, 0.00881378, 0.00533191, 0.885145, 0.465202
1.84203, 0.0335198, 0.095771, 9.62498, 0.00745708, 0.0010653, -0.010653, 0.00881838, 0.0053243, 0.884743, 0.465966
1.84799, 0.0670397, 0.0909824, 9.72076, 0.00639178, -0.00213059, -0.00852238, 0.00882297, 0.00531669, 0.88434, 0.466729
1.8601, 0.10056, 0.0383084, 9.6585, 0.00319589, -0.00426119, -0.00852238, 0.00882756, 0.00530908, 0.883937, 0.467492
1.87203, 0.124502, 0.052674, 9.71597, 0.00745708, -0.00213059, -0.0117183, 0.00887474, 0.00527858, 0.883511, 0.468296
1.878, 0.0861939, 0.0718282, 9.7447, 0.00319589, -0.00213059, -0.00745708, 0.00887929, 0.00527092, 0.883107, 0.469059
1.89002, 0.0478855, 0.0861939, 9.77343, 0.00532648, -0.0010653, -0.00852238, 0.00888409, 0.00526283, 0.882679, 0.469863
1.90199, 0, 0.0383084, 9.72554, 0.00426119, -0, -0.00852238, 0.00882377, 0.00523543, 0.882274, 0.470625
1.90801, 0.0478855, 0.124502, 9.7016, 0.00532648, 0.00319589, -0.00852238, 0.00882854, 0.00522739, 0.881845, 0.471429
