t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
1.67997, -0.0143656, -0.0287313, 9.66808, 0.00213059, 0.00319589, -0.00745708, 0.00206881, -0.00342332, -0.239442, 0.970902
1.69197, 0.0239427, -0.0143656, 9.64414, 0.00426119, -0, -0.00852238, 0.00206881, -0.00342332, -0.239442, 0.970902
1.69805, 0.0766168, -0.00478855, 9.71597, 0.00852238, -0.00213059, -0.0127836, 0.00206881, -0.00342332, -0.239442, 0.970902
1.71, 0.052674, -0.0095771, 9.68724, 0.00639178, -0, -0.00852238, 0.00211519, -0.0034349, -0.239488, 0.970891
1.7161, 0.0430969, -0.0335198, 9.72554, 0.00958767, -0.00213059, -0.00958767, 0.00211536, -0.0034348, -0.239442, 0.970902
1.72797, 0, -0, 9.76385, 0.00532648, -0, -0.00745708, 0.0021619, -0.00344628, -0.239442, 0.970902
1.73998, 0.0095771, -0.0670397, 9.73991, 0.00426119, -0, -0.00532648, 0.00211552, -0.0034347, -0.239395, 0.970914
1.74622, 0.0287313, -0.0478855, 9.64414, 0.00319589, -0.00639178, -0.00852238, 0.00211552, -0.0034347, -0.239395, 0.970914
1.75806, 0.0287313, -0.0191542, 9.68245, 0.0010653, -0.0010653, -0.00852238, 0.00211569, -0.0034346, -0.239349, 0.970925
1.76999, 0.0670397, -0.0143656, 9.69202, 0.00745708, -0.00532648, -0.00639178, 0.00210421, -0.00348114, -0.239349, 0.970925
1.77612, 0.0095771, -0.0095771, 9.6585, 0.00745708, -0.0010653, -0.00958767, 0.00210421, -0.00348114, -0.239349, 0.970925
1.788, 0.00478855, -0, 9.77343, 0.00639178, -0, -0.00852238, 0.00216223, -0.00344607, -0.239349, 0.970925
1.79998, -0.0095771, 0.00478855, 9.66808, 0.0010653, 0.0010653, -0.00532648, 0.0021624, -0.00344597, -0.239302, 0.970937
1.80628, 0.0335198, -0.0143656, 9.66808, 0.00532648, -0, -0.00532648, 0.00216256, -0.00344586, -0.239256, 0.970948
1.81802, 0.0622511, -0.0670397, 9.69681, 0.00532648, -0.00319589, -0.00852238, 0.00216273, -0.00344576, -0.239209, 0.97096
1.82996, 0.0478855, -0.0430969, 9.6585, 0.00639178, -0.00426119, -0.00852238, 0.00216273, -0.00344576, -0.239209, 0.97096
1.83614, 0.0574626, -0.0095771, 9.70639, 0.00532648, -0.00319589, -0.00852238, 0.00215126, -0.0034923, -0.239209, 0.970959
1.84799, -0.0095771, -0.0478855, 9.7016, 0.00532648, -0, -0.00852238, 0.00215126, -0.0034923, -0.239209, 0.970959
1.85997, 0, 0.00478855, 9.71118, 0.00639178, -0, -0.00745708, 0.00216273, -0.00344576, -0.239209, 0.97096
1.86621, 0.0861939, -0.0095771, 9.65372, 0.0010653, -0.0010653, -0.00852238, 0.00215143, -0.0034922, -0.239162, 0.970971
1.87799, 0.0383084, -0.0095771, 9.69681, 0.0010653, -0.00213059, -0.0117183, 0.00215126, -0.0034923, -0.239209, 0.970959
1.88998, 0.0383084, 0.00478855, 9.75906, 0.00958767, -0.00426119, -0.00852238, 0.00215126, -0.0034923, -0.239209, 0.970959
1.89613, 0, -0.0383084, 9.76864, 0.00958767, -0.0010653, -0.00958767, 0.00215126, -0.0034923, -0.239209, 0.970959
1.90799, 0, -0.0383084, 9.69202, 0.00426119, -0, -0.010653, 0.0021978, -0.00350377, -0.239209, 0.970959
1.91996, 0.0191542, -0.0143656, 9.73033, 0.00426119, -0, -0.00852238, 0.00220927, -0.00345723, -0.239209, 0.970959
1.92621, 0.0335198, -0.0383084, 9.64414, 0, -0, -0.00958767, 0.00216256, -0.00344586, -0.239256, 0.970948
1.93806, 0.0574626, -0.0718282, 9.69681, 0.00532648, -0.00213059, -0.00852238, 0.00216273, -0.00344576, -0.239209, 0.97096
1.95, 0.0287313, -0.00478855, 9.78301, 0.00426119, -0.00213059, -0.00852238, 0.00215126, -0.0034923, -0.239209, 0.970959
1.95614, 0.0287313, -0, 9.68245, 0.00639178, -0.0010653, -0.00958767, 0.00215126, -0.0034923, -0.239209, 0.970959
1.96796, 0, -0.0430969, 9.65372, 0.00213059, -0, -0.00958767, 0.00216256, -0.00344586, -0.239256, 0.970948
