t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
1.25999, -0.0143656, -0.0239427, 9.69681, 0.00426119, -0, -0.00958767, 0.00336434, -0.00233899, -0.107025, 0.994248
1.27199, -0.0239427, 0.00478855, 9.6585, 0.0010653, -0, -0.00852238, 0.00336947, -0.00229133, -0.107025, 0.994248
1.28399, 0.0287313, -0, 9.7016, 0.00532648, -0, -0.00852238, 0.00332159, -0.00228651, -0.10712, 0.994238
1.28998, 0.0430969, -0.0143656, 9.76864, 0.00426119, -0.0010653, -0.00745708, 0.00336925, -0.00229165, -0.10712, 0.994238
1.30199, -0.0430969, -0, 9.71597, 0.00852238, 0.00213059, -0.010653, 0.00336914, -0.00229181, -0.107168, 0.994233
1.31401, -0.0814053, -0.0239427, 9.73991, 0.00532648, -0, -0.00958767, 0.00337428, -0.00224415, -0.107168, 0.994233
1.31998, 0.0143656, -0.0478855, 9.68724, 0.00319589, -0.0010653, -0.00958767, 0.00337417, -0.00224431, -0.107216, 0.994228
1.33198, 0.0478855, -0.0191542, 9.73512, 0.00319589, -0.00426119, -0.00958767, 0.00337407, -0.00224447, -0.107263, 0.994222
1.34398, 0.0287313, -0.00478855, 9.73991, 0.00745708, -0.0010653, -0.00745708, 0.00336881, -0.0022923, -0.107311, 0.994217
1.34999, 0.0478855, -0.0239427, 9.75906, 0.00745708, -0.00213059, -0.00745708, 0.0033687, -0.00229246, -0.107359, 0.994212
1.36199, 0.0095771, -0, 9.73033, 0.00639178, -0, -0.00639178, 0.0033687, -0.00229246, -0.107359, 0.994212
1.37398, 0.0143656, -0.0574626, 9.68245, 0.00319589, -0.00213059, -0.00958767, 0.00336859, -0.00229262, -0.107406, 0.994207
1.37997, 0.0287313, -0, 9.73033, 0.00532648, -0.0010653, -0.00745708, 0.00336848, -0.00229278, -0.107454, 0.994202
1.39198, 0.00478855, -0.0287313, 9.76864, 0.00532648, -0.0010653, -0.00745708, 0.00336848, -0.00229278, -0.107454, 0.994202
1.40401, -0.00478855, -0.0095771, 9.73512, 0.00532648, -0, -0.00958767, 0.00336837, -0.00229294, -0.107502, 0.994197
1.40998, 0.0383084, -0.0478855, 9.72554, 0.00319589, -0, -0.010653, 0.00336837, -0.00229294, -0.107502, 0.994197
1.42199, 0.0478855, -0.052674, 9.67287, 0.00426119, -0, -0.00745708, 0.00336815, -0.00229327, -0.107597, 0.994186
1.43403, 0.052674, -0.0622511, 9.69681, 0.00319589, -0.00213059, -0.010653, 0.00332049, -0.00228811, -0.107597, 0.994186
1.43999, 0.0478855, -0.0478855, 9.74949, 0.00319589, -0.00532648, -0.00852238, 0.00331522, -0.00233593, -0.107644, 0.994181
